fips,year,Pill_per_pop
12013,2011,29.820371644872697
12013,2012,28.2061616230617
12015,2006,39.7687445496152
12015,2007,42.62585919795671
12015,2008,49.312319666972
12015,2009,58.009779355690405
12015,2010,64.3461429871067
12015,2011,63.3667509915987
12015,2012,47.807332585110395
12017,2006,41.3284140873275
12017,2007,45.2587001858499
12017,2008,49.367163422974606
12017,2009,54.29448252401179
12017,2010,59.1960109747949
12017,2011,66.3051637538344
12017,2012,54.718156315471795
12019,2006,41.3127807153791
12019,2007,48.2880883119139
12019,2008,51.3711963863334
12019,2009,59.3056713928274
12019,2010,58.4741181022808
12019,2011,59.9405474085447
12019,2012,57.6728080422859
12021,2006,25.9922653948391
12021,2007,27.950209421919197
12021,2008,30.0517589320398
12021,2009,35.1361263231843
12021,2010,38.0204208487021
12021,2011,34.9643690621612
12021,2012,28.873527266433396
12023,2006,45.9335255729246
12023,2007,49.1862350609573
12023,2008,57.2996821058261
12023,2009,58.7339199074143
12023,2010,67.97085000896
12023,2011,66.71050871639399
12023,2012,64.0561987386374
12027,2006,22.3880466472303
12027,2007,24.300605148102
12027,2008,23.966951765869602
12027,2009,24.3545428489539
12027,2010,27.874236768238
12027,2011,31.0856961550665
12027,2012,30.2835855377151
12029,2006,21.167883211678802
12029,2007,20.2947211341168
12029,2008,19.201307512026602
12029,2009,19.8851351351351
12029,2010,16.973326747345
12029,2011,14.7815162100876
12029,2012,16.7229004355561
12031,2006,37.43860572047429
12031,2007,42.2875752174123
12031,2008,45.5099440402975
12031,2009,53.05572404993
12031,2010,60.8769816388411
12031,2011,59.1468449549611
12031,2012,55.0256463584521
12033,2006,39.2737895104779
12033,2007,46.3560070344628
12033,2008,50.69026524823651
12033,2009,54.029285309207
12033,2010,60.14267302141371
12033,2011,59.872945697891595
12033,2012,52.08161571818621
12035,2006,30.199670377879702
12035,2007,31.469298245614
12035,2008,34.5970966155688
12035,2009,46.8947595856254
12035,2010,45.7656362329259
12035,2011,46.0274697927587
12035,2012,45.7865127569358
12037,2006,33.3816766890697
12037,2007,30.547384909929498
12037,2008,30.8855799373041
12037,2009,28.186033824331698
12037,2010,36.1342632955536
12037,2011,32.9112826294337
12037,2012,32.7986141186661
12039,2006,17.5577798400283
12039,2007,19.548695140296896
12039,2008,19.099289708327
12039,2009,20.4034242910647
12039,2010,22.1290000217245
12039,2011,23.244886917000297
12039,2012,21.587467697499104
12041,2006,23.8673488257412
12041,2007,25.503311258278103
12041,2008,29.0468536048104
12041,2009,33.0153240713136
12041,2010,32.7279266319007
12041,2011,33.5878406459657
12041,2012,32.1854265402844
12043,2009,8.500451671183379
12043,2010,16.7630974082587
12043,2011,11.1321349731946
12043,2012,4.13835701050031
12045,2006,34.583753784056505
12045,2007,37.354475735479
12045,2008,35.520156457005896
12045,2009,35.5154639175258
12045,2010,41.8351281566849
12045,2011,38.5205945333165
12045,2012,38.445809065586204
12047,2006,15.4331254331254
12047,2007,16.872986496675598
12047,2008,20.6709502874535
12047,2009,18.086168119201602
12047,2010,21.400381056069698
12047,2011,18.988603988603998
12047,2012,16.2275936990766
12049,2006,18.039853599024
12049,2007,17.7678344064899
12049,2008,18.8917871245879
12049,2009,20.0237065960117
12049,2010,21.433814178263898
12049,2011,22.7197544239798
12049,2012,21.6352799210151
12051,2006,32.4749845265112
12051,2007,35.1017792134543
12051,2008,36.398141766853
12051,2009,37.5068800326165
12051,2010,40.0889059697668
12051,2011,39.572203459216
12051,2012,34.1397501874887
12053,2006,50.05723913916229
12053,2007,58.0344161844948
12053,2008,69.819528291492
12053,2009,80.9697122726016
12053,2010,92.2409693724793
12053,2011,80.2846657639805
12053,2012,66.2884873599407
12055,2006,26.0411297909764
12055,2007,25.8741908445513
12055,2008,28.385726337779197
12055,2009,30.546972518365397
12055,2010,35.4217818575607
12055,2011,39.5699348386119
12055,2012,34.9926063969858
12057,2006,85.0754932899594
12057,2007,61.0673790354575
12057,2008,63.159283339447
12057,2009,76.28128909208681
12057,2010,85.2786576973195
12057,2011,59.5178229701369
12057,2012,43.236582106244896
12059,2006,32.850080710250204
12059,2007,35.5074783652644
12059,2008,36.5955017129239
12059,2009,39.8185156045109
12059,2010,36.2429971988796
12059,2011,37.796830475428706
12059,2012,39.8412698412698
12061,2006,31.2967374850718
12061,2007,34.7789007461134
12061,2008,39.5095650770123
12061,2009,46.1905910735826
12061,2010,51.021266547617294
12061,2011,58.859741321421296
12061,2012,48.5047357872116
12063,2006,26.750025898684303
12063,2007,31.469980152166702
12063,2008,32.6402371101209
12063,2009,34.809948002740896
12063,2010,38.0717152470913
12063,2011,42.7088842683247
12063,2012,43.570348262719605
12065,2006,17.602517114999
12065,2007,20.412987554752103
12065,2008,21.956730110913302
12065,2009,25.214239575109502
12065,2010,24.1143797572516
12065,2011,24.9227191902613
12065,2012,20.232079099148603
12067,2006,20.5251168924589
12067,2007,24.130745415575102
12067,2008,25.652687536916698
12067,2009,26.3901766695903
12067,2010,25.626616505995802
12067,2011,26.0044047757042
12067,2012,21.4663128749423
12069,2006,27.229400452850598
12069,2007,31.9085471648
12069,2008,34.3165596245922
12069,2009,39.1360281773373
12069,2010,44.467619338226996
12069,2011,46.9388756199382
12069,2012,41.9961761103374
12071,2006,38.2194162127281
12071,2007,35.55010451187
12071,2008,38.597025454021704
12071,2009,46.525564953039705
12071,2010,54.8924797703596
12071,2011,51.2250732602219
12071,2012,35.7289295127012
12073,2006,21.750813453146602
12073,2007,23.121097575963002
12073,2008,25.699155386714896
12073,2009,28.279017557839698
12073,2010,26.215987633547698
12073,2011,27.0806140068483
12073,2012,26.431072020137
12075,2006,45.3188835652901
12075,2007,51.961197890757106
12075,2008,60.6490234997182
12075,2009,71.5748930099857
12075,2010,69.79364097488559
12075,2011,67.0750073971792
12075,2012,58.86287955403171
12077,2006,11.7700661590313
12077,2007,13.4722051029212
12077,2008,13.817133245224099
12077,2009,14.185123543720401
12077,2010,20.0850546780073
12077,2011,15.378120853938
12077,2012,13.7710843373494
12079,2006,18.731540494326104
12079,2007,20.3395093675603
12079,2008,20.9644906187006
12079,2009,24.012365250475604
12079,2010,25.339378238342
12079,2011,28.557787119207
12079,2012,27.4613019231771
12081,2006,43.8401158806901
12081,2007,47.595894567175506
12081,2008,50.548490115006
12081,2009,54.003629265425204
12081,2010,62.5164224355735
12081,2011,60.0339873512275
12081,2012,49.7080047039411
12083,2006,37.1106762353388
12083,2007,43.7981046205249
12083,2008,45.8024614303201
12083,2009,49.6030556374378
12083,2010,50.77336437875
12083,2011,49.8297788548925
12083,2012,44.1192878034381
12085,2006,30.6749481671627
12085,2007,33.0247941369077
12085,2008,36.8470031654995
12085,2009,43.520689381876295
12085,2010,47.3835936309087
12085,2011,46.7787324718174
12085,2012,36.4322818897315
12086,2006,9.42737657378016
12086,2007,10.8746626063514
12086,2008,12.083589826531501
12086,2009,15.393790668787402
12086,2010,20.019647301394397
12086,2011,18.7169063748143
12086,2012,12.009006380415098
12087,2006,50.102787527272206
12087,2007,55.5161440759334
12087,2008,60.4303588615427
12087,2009,68.8859018696639
12087,2010,69.11038116745361
12087,2011,66.1875239502929
12087,2012,49.9024157876829
12089,2006,43.3333824808693
12089,2007,48.266660949849204
12089,2008,55.2267423173135
12089,2009,65.1146711387675
12089,2010,66.8909548657506
12089,2011,74.6039597120712
12089,2012,71.33255119162929
12091,2006,32.184211527073806
12091,2007,36.2859035346541
12091,2008,37.4071812139619
12091,2009,38.6999475007599
12091,2010,39.9028427689536
12091,2011,42.6488545003929
12091,2012,41.5161395856052
12093,2006,43.433498033679506
12093,2007,46.888554216867504
12093,2008,49.55264211369099
12093,2009,57.026742788461505
12093,2010,71.3918210766492
12093,2011,67.2502376306969
12093,2012,55.18162849744839
12095,2006,22.247883340763398
12095,2007,23.7735119650611
12095,2008,29.028773895699302
12095,2009,41.6332600362971
12095,2010,55.7964839879078
12095,2011,51.4220452621908
12095,2012,38.5293418674895
12097,2006,19.6604235772324
12097,2007,21.334531495100897
12097,2008,24.823091852406503
12097,2009,42.041834976191296
12097,2010,47.890620467178
12097,2011,36.461436410782106
12097,2012,28.586697508766104
12099,2006,31.019410831856103
12099,2007,38.2740500829327
12099,2008,45.328471324495794
12099,2009,58.003756106135796
12099,2010,57.80674349446961
12099,2011,40.748834772540995
12099,2012,30.599796840837303
12101,2006,55.7090203376797
12101,2007,55.961087263740204
12101,2008,57.8151927216445
12101,2009,63.829911022111204
12101,2010,73.7515125494508
12101,2011,70.8882956843286
12101,2012,50.4828746808346
12103,2006,65.2801504465571
12103,2007,55.4014406329467
12103,2008,60.959509328305295
12103,2009,61.4667602182725
12103,2010,70.97497340086659
12103,2011,67.9060651871825
12103,2012,49.883844257997396
12105,2006,45.325453438531504
12105,2007,38.02334372045561
12105,2008,30.7111857579258
12105,2009,34.8525916030332
12105,2010,38.533678124301
12105,2011,39.701659157452795
12105,2012,35.3485051988051
12107,2006,55.6834040957368
12107,2007,58.008574433807794
12107,2008,62.7176362351498
12107,2009,75.9716040955631
12107,2010,85.76109215017071
12107,2011,83.3295797305449
12107,2012,64.680696270748
12109,2006,28.757656695156697
12109,2007,30.7222875004278
12109,2008,31.5753356812679
12109,2009,35.9945112403854
12109,2010,41.8907509522544
12109,2011,38.63669341186711
12109,2012,33.453667197577
12111,2006,26.9873967193077
12111,2007,28.5509255789553
12111,2008,30.755497874801897
12111,2009,36.9406486342896
12111,2010,39.9566304110006
12111,2011,46.48928076070379
12111,2012,32.306491378133
12113,2006,37.722491485001704
12113,2007,45.101663952708705
12113,2008,49.78537478625
12113,2009,55.32239888120999
12113,2010,61.237367929761
12113,2011,62.3782425886069
12113,2012,53.726990057875994
12115,2006,40.3142901381674
12115,2007,44.601124358888995
12115,2008,50.383145358424905
12115,2009,54.286583606842896
12115,2010,55.767535885167504
12115,2011,55.4489883827867
12115,2012,44.4711639801408
12117,2006,29.311658737034698
12117,2007,35.9874265845526
12117,2008,41.8565214468845
12117,2009,47.448658409470205
12117,2010,56.22882850502
12117,2011,58.2139614575316
12117,2012,34.8786104504368
12119,2006,21.1478176425816
12119,2007,24.359605851329498
12119,2008,29.602119560815897
12119,2009,42.9665543422028
12119,2010,46.7752150982059
12119,2011,45.543428881674394
12119,2012,39.392932937181705
12121,2006,29.8474692029444
12121,2007,33.4530749956585
12121,2008,36.517143277578796
12121,2009,38.8187792948849
12121,2010,39.0719114935464
12121,2011,40.3959097422943
12121,2012,37.0652919336912
12123,2006,36.1833309286779
12123,2007,42.0041274936941
12123,2008,48.42726784755771
12123,2009,66.9285335134874
12123,2010,48.0890909090909
12123,2011,52.47833080153689
12123,2012,48.13261823500729
12125,2006,20.587642035904
12125,2007,21.4345936831182
12125,2008,26.467107774526
12125,2009,31.676958968025303
12125,2010,30.9216260162602
12125,2011,28.250452079566003
12125,2012,27.626623376623396
12127,2006,38.9216207038735
12127,2007,43.209572389189
12127,2008,49.9519480623927
12127,2009,59.6679192393958
12127,2010,65.0063682711323
12127,2011,59.1034834475265
12127,2012,49.083758255461795
12129,2006,25.9726471117509
12129,2007,30.853854764236697
12129,2008,32.630298461433
12129,2009,30.8368616035988
12129,2010,32.4380277853446
12129,2011,35.3886649118715
12129,2012,34.8960556996946
12131,2006,55.965196988953
12131,2007,63.5659440359087
12131,2008,60.519014991691996
12131,2009,60.066631130064
12131,2010,62.360304313607905
12131,2011,62.1099633578228
12131,2012,59.2841785759454
12133,2006,46.5669291338583
12133,2007,54.7645830670246
12133,2008,60.1246660730187
12133,2009,72.2442057659695
12133,2010,73.5083523316062
12133,2011,75.3664996129243
12133,2012,79.39632864305351
13001,2006,29.2490832157969
13001,2007,32.3803169307756
13001,2008,35.0664534274527
13001,2009,40.0313356835096
13001,2010,55.307479224376706
13001,2011,55.652126139984595
13001,2012,59.302478253733796
13003,2006,30.5014029522996
13003,2007,37.8744308650851
13003,2008,44.4202725316758
13003,2009,45.1747907434761
13003,2010,67.6644263082093
13003,2011,62.7176119402985
13003,2012,64.5350089766607
13005,2006,57.5491480996068
13005,2007,88.6797957695113
13005,2008,84.284154000182
13005,2009,90.1548165137615
13005,2010,153.588294283891
13005,2011,125.874492099323
13005,2012,120.044048903272
13007,2006,0.33531080732525104
13009,2006,23.298432696235498
13009,2007,27.4108500929525
13009,2008,30.644028837112103
13009,2009,34.2175473493038
13009,2010,40.1479586398039
13009,2011,46.96556262811521
13009,2012,52.0652033291647
13011,2006,17.3925392363551
13011,2007,19.6547008547009
13011,2008,24.4861583022336
13011,2009,30.510129362948497
13011,2010,35.9248878923767
13011,2011,37.03994688502821
13011,2012,36.067397260274
13013,2006,35.918234383907496
13013,2007,42.298641136504
13013,2008,42.6906861435231
13013,2009,46.6840711426766
13013,2010,52.185385554333294
13013,2011,53.4253096486975
13013,2012,52.4009199259431
13015,2006,36.4936601314219
13015,2007,40.575359926447504
13015,2008,42.3029009805416
13015,2009,51.1303924748621
13015,2010,54.8879628013919
13015,2011,58.653111571710205
13015,2012,57.2889298301826
13017,2006,31.5480741797432
13017,2007,41.703820757379106
13017,2008,48.3360678925035
13017,2009,53.08810949529511
13017,2010,57.2213714480177
13017,2011,65.85683542870089
13017,2012,66.5983420395185
13019,2006,29.897512603179898
13019,2007,30.7378800328677
13019,2008,32.835710120341396
13019,2009,39.7519923872963
13019,2010,42.9703870002138
13019,2011,44.206144279917794
13019,2012,47.613297788929
13021,2006,54.2499190990874
13021,2007,59.8525465693582
13021,2008,65.6468027774899
13021,2009,68.2108730988041
13021,2010,76.08861507654541
13021,2011,82.83543618625392
13021,2012,81.3712393931602
13023,2006,33.6513184099418
13023,2007,38.391210817455395
13023,2008,43.32691567192921
13023,2009,45.2646217418945
13023,2010,59.5223003787586
13023,2011,63.7899961817488
13023,2012,67.6600814820509
13025,2006,25.060668836934
13025,2007,25.578555646005302
13025,2008,29.920991303359298
13025,2009,40.7796917497733
13025,2010,44.1643059490085
13025,2011,36.57802308078271
13025,2012,29.1082663165381
13027,2006,31.6733092157704
13027,2007,38.612012490050795
13027,2008,37.244309559939296
13027,2009,54.821122273952504
13027,2010,62.0889949810258
13027,2011,91.68184055118108
13027,2012,99.24374455371591
13029,2006,33.6579390038763
13029,2007,36.3553812451417
13029,2008,38.355267667420705
13029,2009,43.03769636985621
13029,2010,56.5293149591928
13029,2011,58.8103647267732
13029,2012,61.3434478703946
13031,2006,17.836526499129103
13031,2007,21.8125076024814
13031,2008,24.464913849639302
13031,2009,25.943103396317397
13031,2010,31.6816250111445
13031,2011,32.6738928819847
13031,2012,33.138715179079
13033,2006,13.9471038251366
13033,2007,16.6097858262232
13033,2008,18.7593138104315
13033,2009,21.6442320340246
13033,2010,25.086860460078803
13033,2011,29.003058894489698
13033,2012,30.6389295241373
13035,2006,33.248930257179396
13035,2007,36.8573153899241
13035,2008,40.662351853408396
13035,2009,34.4973724360061
13035,2010,47.2193496004444
13035,2011,51.420994568907005
13035,2012,53.790714376241
13037,2006,9.41732283464567
13037,2007,9.443292391130962
13037,2008,10.90458488228
13037,2009,12.841485359070802
13037,2010,15.5672009864365
13037,2011,20.1248477466504
13037,2012,18.9819176416958
13039,2006,44.187231873593
13039,2007,54.1542893333606
13039,2008,41.2924184820872
13039,2009,39.8291598408612
13039,2010,45.6840525023837
13039,2011,47.3291030286046
13039,2012,47.8231386933677
13043,2006,26.2803234501348
13043,2007,30.526166635178498
13043,2008,35.0014030492938
13043,2009,42.8468208092486
13043,2010,49.829211385907605
13043,2011,51.1174364153889
13043,2012,57.218133914781504
13045,2006,54.0514676012961
13045,2007,57.61627213232121
13045,2008,59.6494983762994
13045,2009,67.0087942082953
13045,2010,67.7355415785474
13045,2011,71.3913973814964
13045,2012,69.6130925507901
13047,2006,36.4340780751289
13047,2007,45.6847727018341
13047,2008,54.2156754279212
13047,2009,59.322754732178794
13047,2010,66.6906006258836
13047,2011,70.2378894772402
13047,2012,74.13212717591009
13049,2006,22.268177682190398
13049,2007,25.3732581287326
13049,2008,25.285623611551898
13049,2009,36.7757009345794
13049,2010,42.2867587327376
13049,2011,43.953122542079605
13049,2012,50.518758684576206
13051,2006,24.9503843440153
13051,2007,27.4924389140451
13051,2008,30.4353956022862
13051,2009,33.238327259974696
13051,2010,35.332990157081106
13051,2011,39.6920198069814
13051,2012,39.731993211786296
13055,2006,44.403276131045196
13055,2007,53.7895539458635
13055,2008,58.7328845712537
13055,2009,64.8271176204137
13055,2010,67.8830094285164
13055,2011,75.74785585169799
13055,2012,78.5161165798108
13057,2006,22.1588069793677
13057,2007,24.814267517181502
13057,2008,26.7653585952917
13057,2009,30.576048660011
13057,2010,32.7209900961301
13057,2011,35.8035359367014
13057,2012,32.240319235026604
13059,2006,37.299284401377705
13059,2007,44.0656169130225
13059,2008,46.6703234054316
13059,2009,49.7249628686612
13059,2010,51.7582706178848
13059,2011,57.8627584365932
13059,2012,58.38568468606171
13061,2006,28.774752475247503
13061,2007,28.681790312691604
13061,2008,32.9198886483143
13061,2009,37.373257287706
13061,2010,52.1469305602147
13061,2011,36.192861615529104
13061,2012,28.008821676118497
13063,2006,15.940758532132799
13063,2007,17.5140242895704
13063,2008,19.2344114246907
13063,2009,19.9307459543828
13063,2010,22.569458325005
13063,2011,24.3812989921613
13063,2012,21.888188471606398
13065,2006,44.5196250732279
13065,2007,58.7993565369991
13065,2008,62.3771790808241
13065,2009,65.30553969160479
13065,2010,83.098962140038
13065,2011,96.8184480234261
13065,2012,98.10735294117649
13067,2006,22.105249481427304
13067,2007,23.957474069190603
13067,2008,25.3476211420048
13067,2009,27.355952087829298
13067,2010,29.392263382747604
13067,2011,32.730944324643396
13067,2012,31.1277153016681
13069,2006,63.139649157289604
13069,2007,62.6724618029492
13069,2008,70.93188721211109
13069,2009,78.14120105477879
13069,2010,111.534564314356
13069,2011,119.557221839926
13069,2012,94.23295588028
13071,2006,16.821281464530898
13071,2007,21.5711732905065
13071,2008,25.7066767694776
13071,2009,28.276835525284
13071,2010,34.4692699946323
13071,2011,37.0414161804832
13071,2012,38.2398805209637
13073,2006,22.449997744598303
13073,2007,24.8681717851122
13073,2008,26.7553444989107
13073,2009,34.3874461880294
13073,2010,33.8220570517063
13073,2011,39.8664688671859
13073,2012,38.9069105201941
13075,2006,23.0345325472266
13075,2007,25.375118708452
13075,2008,33.7903556571161
13075,2009,34.4783482550703
13075,2010,41.6010838831291
13075,2011,48.747731397459205
13075,2012,49.2819071047853
13077,2006,21.827444636875896
13077,2007,24.390593791258997
13077,2008,26.170868736762
13077,2009,31.300419299592498
13077,2010,33.9136659864393
13077,2011,40.4832912306027
13077,2012,36.1144703329875
13079,2006,5.5164954029205004
13079,2007,6.98797983714618
13079,2008,9.431634148222411
13079,2009,8.854607945008391
13079,2010,14.745339677092302
13079,2011,14.351815543878901
13079,2012,14.738996929375599
13081,2006,29.3155207324588
13081,2007,34.6522077248769
13081,2008,40.363550316224206
13081,2009,47.2001631765026
13081,2010,50.2256060736779
13081,2011,54.132768724068605
13081,2012,59.048593350383605
13083,2006,34.453110718420604
13083,2007,41.7719846227775
13083,2008,47.6487898624707
13083,2009,54.6901057871811
13083,2010,57.691473335341996
13083,2011,54.8472456098148
13083,2012,56.080250632606294
13085,2006,41.8088092933204
13085,2007,47.0528615928216
13085,2008,50.5057856134117
13085,2009,57.656821378340396
13085,2010,57.514017832521404
13085,2011,60.961981827223
13085,2012,60.393778656837206
13087,2006,25.8358182144782
13087,2007,31.0945737546175
13087,2008,36.917172438414894
13087,2009,40.507738199684205
13087,2010,40.805157593123205
13087,2011,48.0889207601291
13087,2012,52.0010785547367
13089,2006,11.9237136223985
13089,2007,13.4314488179957
13089,2008,14.9319652561234
13089,2009,14.999496119008
13089,2010,17.0343624110153
13089,2011,19.3103319840638
13089,2012,19.161859355004
13091,2006,41.9399637300754
13091,2007,47.4850412249706
13091,2008,52.752932380017796
13091,2009,54.162985529322206
13091,2010,55.140641061583004
13091,2011,62.344770106959295
13091,2012,62.21302710493279
13093,2006,8.65223412785188
13093,2007,7.12987668565659
13093,2008,7.607638644211121
13093,2009,7.95292500644275
13093,2010,10.831057901001198
13093,2011,9.72049259720493
13093,2012,9.855451541850222
13095,2006,20.4241775932555
13095,2007,22.6484839508263
13095,2008,25.7621101491051
13095,2009,29.9777562152523
13095,2010,33.34045749836
13095,2011,37.5012682844339
13095,2012,38.449746804664294
13097,2006,30.772069247319003
13097,2007,33.6388977381332
13097,2008,37.1308336164561
13097,2009,44.23587728380771
13097,2010,45.037010954616605
13097,2011,51.8209437968009
13097,2012,44.6593351699918
13099,2006,13.2898351648352
13099,2007,19.3542742147169
13099,2008,21.30438643225
13099,2009,20.5976972570268
13099,2010,22.746765904660602
13099,2011,27.4599459945995
13099,2012,30.6002928257687
13103,2006,19.3840829726282
13103,2007,23.516713652839304
13103,2008,25.3715164176751
13103,2009,27.7039934865063
13103,2010,28.2042246550393
13103,2011,32.15459631673011
13103,2012,33.1975173840584
13105,2006,51.96112646018129
13105,2007,57.059997080433995
13105,2008,64.9250378473409
13105,2009,65.15456401283171
13105,2010,67.8370305078106
13105,2011,67.36460491269611
13105,2012,68.1614684375466
13107,2006,41.5893350233127
13107,2007,42.334343480030796
13107,2008,48.9295749520539
13107,2009,42.019009725906294
13107,2010,53.8083944872024
13107,2011,55.7529301662284
13107,2012,54.77212389380529
13109,2006,51.4886582789971
13109,2007,65.5216074869254
13109,2008,75.0072595281307
13109,2009,68.9804298444872
13109,2010,74.4227612620828
13109,2011,81.0779858207599
13109,2012,78.7105624142661
13111,2006,43.4648035855523
13111,2007,55.4561138667242
13111,2008,61.9520840450974
13111,2009,78.52901845413209
13111,2010,88.41624887517679
13111,2011,71.5423519911598
13111,2012,69.20438142141461
13113,2006,22.326774341732396
13113,2007,25.147143986512898
13113,2008,27.086205462392602
13113,2009,29.486458125599498
13113,2010,30.403345230862698
13113,2011,33.6009576413369
13113,2012,34.7464914339357
13115,2006,53.624073976777204
13115,2007,63.7326352457296
13115,2008,70.6398949146181
13115,2009,78.6373754449333
13115,2010,81.3132762759628
13115,2011,89.9562399716602
13115,2012,89.33557856222191
13117,2006,16.940561577960697
13117,2007,19.273845057246
13117,2008,21.0910916326997
13117,2009,26.344261462473195
13117,2010,27.3028037953443
13117,2011,27.6716330533033
13117,2012,26.991807027548898
13119,2006,83.48059755875391
13119,2007,89.2719080874071
13119,2008,96.01599712411249
13119,2009,103.526565596055
13119,2010,110.33949640613001
13119,2011,116.885802189847
13119,2012,116.370638876303
13121,2006,16.8361006441224
13121,2007,19.159906951223302
13121,2008,19.889729254389
13121,2009,19.3221837049764
13121,2010,23.2267483443858
13121,2011,24.899882684832
13121,2012,23.3211853238447
13123,2006,39.9168624615941
13123,2007,44.453493356193704
13123,2008,54.0548013186346
13123,2009,60.0260737817554
13123,2010,64.86180367573729
13123,2011,65.2651730005672
13123,2012,61.96550014168321
13125,2006,0.0345661942620118
13125,2007,0.13386880856760403
13125,2008,0.132890365448505
13127,2006,36.780312541739
13127,2007,43.986642792728006
13127,2008,43.57876251394
13127,2009,50.3511616358195
13127,2010,54.483451411788906
13127,2011,53.2718197520829
13127,2012,49.2593057718391
13129,2006,29.5435286900174
13129,2007,34.724297403059396
13129,2008,37.6522440302747
13129,2009,44.08520092735699
13129,2010,50.1742540557539
13129,2011,50.966628308400495
13129,2012,51.4842730830555
13131,2006,15.865977690288698
13131,2007,18.557910981156603
13131,2008,20.766337754771897
13131,2009,22.3430506834402
13131,2010,27.6400679117148
13131,2011,32.164873976561196
13131,2012,36.112174884314705
13133,2006,32.2845961378071
13133,2007,37.436010870252204
13133,2008,45.7155460331464
13133,2009,51.8638428562288
13133,2010,56.512875536480706
13133,2011,69.0604405949915
13133,2012,73.1980235176382
13135,2006,16.8859387176519
13135,2007,18.7553943771274
13135,2008,19.4166206621828
13135,2009,20.9463523846282
13135,2010,22.0235983044181
13135,2011,24.3034954055496
13135,2012,23.5677330056845
13137,2006,34.4502166633839
13137,2007,36.477248298101
13137,2008,41.104582843713295
13137,2009,47.111988513998604
13137,2010,47.0288069743201
13137,2011,49.8177521991391
13137,2012,48.7737813095404
13139,2006,27.5237203045807
13139,2007,31.315194321700698
13139,2008,34.1833627599745
13139,2009,38.6998846272899
13139,2010,44.7123159296233
13139,2011,46.1330390496169
13139,2012,44.487919659792794
13141,2006,11.088082901554401
13141,2007,10.284154110628
13141,2008,12.183931484502402
13141,2009,12.0965181500688
13141,2010,18.3853249041351
13141,2011,14.924596983879399
13141,2012,15.7461260878794
13143,2006,89.05124284342659
13143,2007,99.60326353386091
13143,2008,102.263920404957
13143,2009,113.621275254736
13143,2010,119.837264646182
13143,2011,128.242739095568
13143,2012,129.094561078702
13145,2006,3.42449383727679
13145,2007,3.60285374554102
13145,2008,4.29447852760736
13145,2009,4.732723999446059
13145,2010,5.03716687765768
13145,2011,4.26738001974459
13145,2012,4.53498588013806
13147,2006,45.78985624293329
13147,2007,46.8884068450229
13147,2008,54.518657013286706
13147,2009,62.5830288940551
13147,2010,57.7977141943734
13147,2011,61.2538798249105
13147,2012,58.4641769197294
13149,2006,9.35687700164459
13149,2007,13.1606128421415
13149,2008,19.4063849606233
13149,2009,24.6108728004902
13149,2010,23.6911262798635
13149,2011,25.858139139309397
13149,2012,17.965294317795202
13151,2006,24.455059233294897
13151,2007,25.196435762122803
13151,2008,27.0253341758366
13151,2009,32.7982530937076
13151,2010,34.2187541619992
13151,2011,38.44948898877529
13151,2012,37.734330782292
13153,2006,28.736645009226397
13153,2007,33.9367544740997
13153,2008,38.0855901928522
13153,2009,44.189804063860706
13153,2010,48.149540332147104
13153,2011,54.0825458527635
13153,2012,52.5602314160015
13155,2006,14.2509135200974
13155,2007,17.4728747498157
13155,2008,20.1978986024686
13155,2009,17.833892286447
13155,2010,28.279402613565697
13155,2011,26.9090909090909
13155,2012,28.128758034418397
13157,2006,31.8313377870718
13157,2007,35.7238226039186
13157,2008,39.8972568158869
13157,2009,47.2834390559989
13157,2010,57.9205443296142
13157,2011,62.8717515635974
13157,2012,66.4140173889958
13159,2006,15.021690351533302
13159,2007,19.5452870513671
13159,2008,22.4402643619725
13159,2009,24.161024433323497
13159,2010,30.2635998539613
13159,2011,29.7971014492754
13159,2012,30.6753227912375
13161,2006,32.4422583404619
13161,2007,35.89341030695579
13161,2008,42.1005693901351
13161,2009,46.166616586538495
13161,2010,57.222832806704204
13161,2011,75.15795170127849
13161,2012,72.1059310713332
13163,2006,38.145538516194
13163,2007,31.405228758169898
13163,2008,30.6753323485968
13163,2009,34.455703883495104
13163,2010,41.929192032626
13163,2011,49.9435918705931
13163,2012,53.0504846286496
13165,2006,28.205789288644098
13165,2007,28.939824686093303
13165,2008,31.1666666666667
13165,2009,27.977027660572
13165,2010,39.7511904761905
13165,2011,40.7426099495314
13165,2012,39.3877551020408
13167,2006,19.0817597011828
13167,2007,20.512516077965802
13167,2008,18.8575096277279
13167,2009,19.394696805042397
13167,2010,23.5928564262065
13167,2011,24.786725134542603
13167,2012,26.9752529806633
13169,2006,11.191815114465001
13169,2007,12.5378571428571
13169,2008,17.1056318296442
13169,2009,22.5113736425007
13169,2010,24.8154955464442
13169,2011,25.7494383600112
13169,2012,25.0062853551226
13171,2006,19.5360794624598
13171,2007,23.599794003204398
13171,2008,25.705963938973603
13171,2009,30.904761904761894
13171,2010,35.449234736783104
13171,2011,39.0352093152204
13171,2012,38.0083741942593
13173,2006,23.3470443060289
13173,2007,24.276045711749703
13173,2008,25.9351464435146
13173,2009,32.816618551525
13173,2010,30.857082092726497
13173,2011,33.689538807649
13173,2012,31.6709715875224
13175,2006,47.0924355531118
13175,2007,53.943839325064495
13175,2008,56.02195385126161
13175,2009,56.968848663439296
13175,2010,66.6165632676854
13175,2011,72.8538504661255
13175,2012,73.4827200397812
